Index,URL,CENA,POPLATKY ZA SLUŽBY,POPLATKY ZA ENERGIE,VRATNÁ KAUCE,TYP NABÍDKY,LOKACE,ČÍSLO INZERÁTU,DISPOZICE,STAV,DOSTUPNÉ OD,VLASTNICTVÍ,TYP BUDOVY,PLOCHA,VYBAVENO,PODLAŽÍ,PENB,Internet,Energie,Balkón,Terasa,Sklep,Lodžie,Bezbariérový přístup,Parkování,Výtah,Garáž,MHD,Pošta,Obchod,Banka,Restaurace,Lékárna,Škola,Mateřská škola,Sportoviště,Hřiště
167,https://www.bezrealitky.cz/nemovitosti-byty-domy/775372-nabidka-pronajem-bytu-vyhradni,9 100 Kč,NaN,NaN,18 200 Kč,PRONÁJEM,"Výhradní, Ostrava - Kunčičky, Moravskoslezský kraj",775372,2+kk,Velmi dobrý,NaN,Osobní,Cihla,43 m²,NaN,2,F,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,222 m,1 840 m,692 m,3 580 m,2 799 m,2 083 m,802 m,3 689 m,3 579 m,4 104 m
168,https://www.bezrealitky.cz/nemovitosti-byty-domy/286098-nabidka-pronajem-bytu-u-zahradniho-mesta,15 500 Kč,4 000 Kč,NaN,35 000 Kč,PRONÁJEM,"U Zahradního města, Praha - Záběhlice",286098,2+kk,Novostavba,1. 4. 2023,Osobní,Cihla,50 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147 m,63 m,99 m,518 m,317 m,513 m,456 m,426 m,468 m,117 m
169,https://www.bezrealitky.cz/nemovitosti-byty-domy/774638-nabidka-pronajem-bytu-dvorni,6 700 Kč,NaN,NaN,13 400 Kč,PRONÁJEM,"Dvorní, Ostrava - Poruba, Moravskoslezský kraj",774638,1+kk,Dobrý,NaN,Osobní,Cihla,22 m²,NaN,1,D,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,231 m,263 m,310 m,212 m,293 m,452 m,768 m,69 m,600 m,209 m
170,https://www.bezrealitky.cz/nemovitosti-byty-domy/774576-nabidka-pronajem-bytu-skolska,7 050 Kč,NaN,NaN,14 100 Kč,PRONÁJEM,"Školská, Karviná - Ráj, Moravskoslezský kraj",774576,2+1,Dobrý,NaN,Osobní,Panel,52 m²,NaN,2,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,1 743 m,606 m,399 m,2 446 m,1 440 m,2 694 m,177 m,1 796 m,3 371 m,2 123 m
171,https://www.bezrealitky.cz/nemovitosti-byty-domy/774452-nabidka-pronajem-bytu-technicka,7 650 Kč,NaN,NaN,15 300 Kč,PRONÁJEM,"Technická, Ostrava - Hrušov, Moravskoslezský kraj",774452,2+1,Dobrý,NaN,Osobní,Cihla,60 m²,NaN,2,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,328 m,2 157 m,1 535 m,3 399 m,3 437 m,3 266 m,2 165 m,1 987 m,2 657 m,3 113 m
172,https://www.bezrealitky.cz/nemovitosti-byty-domy/774250-nabidka-pronajem-bytu-opavska,12 750 Kč,NaN,NaN,25 500 Kč,PRONÁJEM,"Opavská, Ostrava - Poruba, Moravskoslezský kraj",774250,2+kk,Velmi dobrý,NaN,Osobní,Cihla,51 m²,NaN,1,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,124 m,646 m,287 m,558 m,188 m,600 m,475 m,423 m,395 m,206 m
173,https://www.bezrealitky.cz/nemovitosti-byty-domy/774234-nabidka-pronajem-bytu-aviatiku,8 100 Kč,NaN,NaN,16 200 Kč,PRONÁJEM,"Aviatiků, Ostrava - Hrabůvka, Moravskoslezský kraj",774234,1+1,Velmi dobrý,NaN,Osobní,Panel,38 m²,NaN,4,C,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,286 m,580 m,626 m,2 515 m,231 m,454 m,821 m,456 m,216 m,189 m
174,https://www.bezrealitky.cz/nemovitosti-byty-domy/774232-nabidka-pronajem-bytu-opavska,9 100 Kč,NaN,NaN,18 200 Kč,PRONÁJEM,"Opavská, Ostrava - Poruba, Moravskoslezský kraj",774232,2+1,Dobrý,NaN,Osobní,Panel,54 m²,NaN,2,D,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,45 m,430 m,65 m,576 m,227 m,71 m,333 m,333 m,3 027 m,416 m
175,https://www.bezrealitky.cz/nemovitosti-byty-domy/773678-nabidka-pronajem-bytu-hlavni-trida,7 250 Kč,NaN,NaN,14 500 Kč,PRONÁJEM,"Hlavní třída, Havířov-město, Moravskoslezský kraj",773678,1+1,Dobrý,NaN,Osobní,Cihla,37 m²,NaN,4,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,107 m,445 m,357 m,84 m,444 m,605 m,556 m,156 m,821 m,395 m
176,https://www.bezrealitky.cz/nemovitosti-byty-domy/773641-nabidka-pronajem-bytu-hornicka,5 800 Kč,NaN,NaN,11 600 Kč,PRONÁJEM,"Hornická, Český Těšín, Moravskoslezský kraj",773641,1+kk,Dobrý,NaN,Osobní,Panel,28 m²,NaN,11,D,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,367 m,482 m,48 m,1 631 m,415 m,570 m,257 m,180 m,330 m,150 m
177,https://www.bezrealitky.cz/nemovitosti-byty-domy/773539-nabidka-pronajem-bytu-opletalova,8 450 Kč,NaN,NaN,16 900 Kč,PRONÁJEM,"Opletalova, Havířov - Šumbark, Moravskoslezský kraj",773539,1+kk,Velmi dobrý,NaN,Osobní,Cihla,27 m²,NaN,3,D,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,256 m,627 m,481 m,1 093 m,719 m,589 m,438 m,1 529 m,239 m,908 m
178,https://www.bezrealitky.cz/nemovitosti-byty-domy/773392-nabidka-pronajem-bytu-ceskoslovenske-armady,8 950 Kč,NaN,NaN,17 900 Kč,PRONÁJEM,"Československé armády, Frýdek-Místek - Místek, Moravskoslezský kraj",773392,2+1,Dobrý,NaN,Osobní,Panel,61 m²,NaN,6,D,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,163 m,825 m,392 m,572 m,712 m,537 m,536 m,216 m,710 m,127 m
179,https://www.bezrealitky.cz/nemovitosti-byty-domy/773330-nabidka-pronajem-bytu-u-nadrazi,5 050 Kč,NaN,NaN,10 100 Kč,PRONÁJEM,"U Nádraží, Havířov - Šumbark, Moravskoslezský kraj",773330,1+kk,Dobrý,NaN,Osobní,Cihla,28 m²,NaN,1,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,379 m,659 m,405 m,1 761 m,1 026 m,662 m,561 m,1 474 m,756 m,648 m
180,https://www.bezrealitky.cz/nemovitosti-byty-domy/773003-nabidka-pronajem-bytu-kapitana-jasioka,5 050 Kč,NaN,NaN,7 250 Kč,PRONÁJEM,"Kapitána Jasioka, Havířov - Prostřední Suchá, Moravskoslezský kraj",773003,1+kk,Dobrý,NaN,Osobní,Cihla,28 m²,NaN,1,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,70 m,624 m,174 m,1 701 m,1 787 m,1 655 m,174 m,185 m,2 121 m,1 816 m
181,https://www.bezrealitky.cz/nemovitosti-byty-domy/772789-nabidka-pronajem-bytu-smetanova,7 750 Kč,NaN,NaN,15 500 Kč,PRONÁJEM,"Smetanova, Český Těšín, Moravskoslezský kraj",772789,2+1,Dobrý,NaN,Osobní,Cihla,60 m²,NaN,3,E,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,108 m,456 m,163 m,199 m,140 m,342 m,116 m,53 m,1 411 m,286 m
182,https://www.bezrealitky.cz/nemovitosti-byty-domy/772676-nabidka-pronajem-bytu-slamova,7 350 Kč,NaN,NaN,14 700 Kč,PRONÁJEM,"Slámova, Ostrava - Michálkovice, Moravskoslezský kraj",772676,2+1,Špatný,NaN,Osobní,Cihla,63 m²,NaN,1,G,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,205 m,743 m,246 m,4 073 m,284 m,1 295 m,586 m,919 m,5 153 m,1 883 m
183,https://www.bezrealitky.cz/nemovitosti-byty-domy/772656-nabidka-pronajem-bytu-kolma,6 900 Kč,NaN,NaN,13 800 Kč,PRONÁJEM,"Kolmá, Havířov-město, Moravskoslezský kraj",772656,2+kk,Dobrý,NaN,Osobní,Cihla,33 m²,NaN,2,E,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,539 m,464 m,314 m,384 m,304 m,349 m,994 m,514 m,1 359 m,439 m
184,https://www.bezrealitky.cz/nemovitosti-byty-domy/772585-nabidka-pronajem-bytu-vyhradni,6 600 Kč,NaN,NaN,13 200 Kč,PRONÁJEM,"Výhradní, Ostrava - Kunčičky, Moravskoslezský kraj",772585,2+kk,Dobrý,NaN,Osobní,Cihla,47 m²,NaN,2,F,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,213 m,1 831 m,683 m,3 589 m,2 808 m,2 074 m,793 m,3 698 m,3 588 m,4 115 m
185,https://www.bezrealitky.cz/nemovitosti-byty-domy/772568-nabidka-pronajem-bytu-havirska,6 050 Kč,NaN,NaN,12 100 Kč,PRONÁJEM,"Havířská, Karviná-město, Moravskoslezský kraj",772568,2+1,Dobrý,NaN,Osobní,Cihla,55 m²,NaN,2,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,836 m,490 m,1 360 m,1 864 m,1 629 m,1 267 m,458 m,1 499 m,741 m,1 757 m
186,https://www.bezrealitky.cz/nemovitosti-byty-domy/772541-nabidka-pronajem-bytu-nam-budovatelu,7 100 Kč,NaN,NaN,14 200 Kč,PRONÁJEM,"nám. Budovatelů, Karviná-město, Moravskoslezský kraj",772541,2+1,Dobrý,NaN,Osobní,Cihla,69 m²,NaN,2,F,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,751 m,57 m,2 296 m,2 301 m,2 147 m,2 203 m,197 m,2 434 m,656 m,2 335 m
187,https://www.bezrealitky.cz/nemovitosti-byty-domy/772050-nabidka-pronajem-bytu-mirova,5 450 Kč,NaN,NaN,10 900 Kč,PRONÁJEM,"Mírová, Karviná-město, Moravskoslezský kraj",772050,2+1,Velmi dobrý,NaN,Osobní,Cihla,47 m²,NaN,1,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,558 m,332 m,1 826 m,1 826 m,1 673 m,1 729 m,344 m,1 960 m,458 m,1 860 m
188,https://www.bezrealitky.cz/nemovitosti-byty-domy/771996-nabidka-pronajem-bytu-kapitana-jasioka,7 750 Kč,NaN,NaN,11 670 Kč,PRONÁJEM,"Kapitána Jasioka, Havířov - Prostřední Suchá, Moravskoslezský kraj",771996,3+1,Dobrý,NaN,Osobní,Cihla,64 m²,NaN,2,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,78 m,593 m,312 m,1 671 m,1 756 m,1 625 m,254 m,363 m,2 091 m,1 785 m
189,https://www.bezrealitky.cz/nemovitosti-byty-domy/771942-nabidka-pronajem-bytu-tr-osvobozeni,6 300 Kč,NaN,NaN,12 600 Kč,PRONÁJEM,"tř. Osvobození, Karviná-město, Moravskoslezský kraj",771942,2+1,Dobrý,NaN,Osobní,Cihla,56 m²,NaN,2,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,557 m,356 m,351 m,356 m,400 m,1 692 m,357 m,1 910 m,712 m,1 112 m
190,https://www.bezrealitky.cz/nemovitosti-byty-domy/770874-nabidka-pronajem-bytu-spojencu,6 700 Kč,NaN,NaN,13 400 Kč,PRONÁJEM,"Spojenců, Orlová - Poruba u Orlové, Moravskoslezský kraj",770874,3+1,Velmi dobrý,NaN,Osobní,Cihla,63 m²,NaN,1,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,254 m,1 165 m,390 m,2 062 m,1 240 m,1 401 m,657 m,1 888 m,2 280 m,2 573 m
191,https://www.bezrealitky.cz/nemovitosti-byty-domy/770774-nabidka-pronajem-bytu-jilemnickeho,7 500 Kč,NaN,NaN,15 000 Kč,PRONÁJEM,"Jilemnického, Havířov-město, Moravskoslezský kraj",770774,2+1,Dobrý,NaN,Osobní,Cihla,53 m²,NaN,4,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,206 m,184 m,87 m,546 m,313 m,1 932 m,340 m,324 m,1 483 m,483 m
192,https://www.bezrealitky.cz/nemovitosti-byty-domy/770732-nabidka-pronajem-bytu-hlavni-trida,8 900 Kč,NaN,NaN,17 800 Kč,PRONÁJEM,"Hlavní třída, Havířov-město, Moravskoslezský kraj",770732,2+1,Velmi dobrý,NaN,Osobní,Cihla,55 m²,NaN,3,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,106 m,104 m,164 m,487 m,131 m,1 816 m,230 m,363 m,1 368 m,517 m
193,https://www.bezrealitky.cz/nemovitosti-byty-domy/770448-nabidka-pronajem-bytu-zborovska,10 750 Kč,NaN,NaN,21 500 Kč,PRONÁJEM,"Zborovská, Moravská Ostrava, Moravskoslezský kraj",770448,3+1,Dobrý,NaN,Osobní,Cihla,75 m²,NaN,4,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,330 m,182 m,218 m,580 m,360 m,320 m,268 m,46 m,348 m,422 m
194,https://www.bezrealitky.cz/nemovitosti-byty-domy/770104-nabidka-pronajem-bytu-cs-legii,11 450 Kč,NaN,NaN,22 900 Kč,PRONÁJEM,"Čs. legií, Moravská Ostrava, Moravskoslezský kraj",770104,2+1,Dobrý,NaN,Osobní,Panel,55 m²,NaN,4,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,330 m,178 m,81 m,301 m,80 m,51 m,236 m,522 m,315 m,217 m
195,https://www.bezrealitky.cz/nemovitosti-byty-domy/770005-nabidka-pronajem-bytu-opletalova,8 450 Kč,NaN,NaN,16 900 Kč,PRONÁJEM,"Opletalova, Havířov - Šumbark, Moravskoslezský kraj",770005,1+kk,Velmi dobrý,NaN,Osobní,Cihla,29 m²,NaN,3,D,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,256 m,627 m,481 m,1 093 m,719 m,589 m,438 m,1 529 m,239 m,908 m
196,https://www.bezrealitky.cz/nemovitosti-byty-domy/770003-nabidka-pronajem-bytu-opletalova,8 450 Kč,NaN,NaN,16 900 Kč,PRONÁJEM,"Opletalova, Havířov - Šumbark, Moravskoslezský kraj",770003,1+kk,Velmi dobrý,NaN,Osobní,Cihla,28 m²,NaN,1,D,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,256 m,627 m,481 m,1 093 m,719 m,589 m,438 m,1 529 m,239 m,908 m
197,https://www.bezrealitky.cz/nemovitosti-byty-domy/770002-nabidka-pronajem-bytu-zizkova,6 700 Kč,NaN,NaN,13 400 Kč,PRONÁJEM,"Žižkova, Karviná-město, Moravskoslezský kraj",770002,2+1,Dobrý,NaN,Osobní,Cihla,49 m²,NaN,2,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,534 m,1 103 m,456 m,817 m,625 m,686 m,461 m,1 059 m,1 334 m,315 m
198,https://www.bezrealitky.cz/nemovitosti-byty-domy/769670-nabidka-pronajem-bytu-osadni,6 450 Kč,NaN,NaN,12 900 Kč,PRONÁJEM,"Osadní, Havířov - Prostřední Suchá, Moravskoslezský kraj",769670,2+1,Dobrý,NaN,Osobní,Cihla,48 m²,NaN,2,E,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,231 m,743 m,103 m,1 873 m,1 959 m,1 828 m,203 m,114 m,2 293 m,1 988 m
199,https://www.bezrealitky.cz/nemovitosti-byty-domy/769383-nabidka-pronajem-bytu-u-nadrazi,5 000 Kč,NaN,NaN,10 000 Kč,PRONÁJEM,"U Nádraží, Havířov - Šumbark, Moravskoslezský kraj",769383,1+kk,Dobrý,NaN,Osobní,Cihla,28 m²,NaN,1,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,213 m,627 m,316 m,1 671 m,829 m,588 m,437 m,1 612 m,618 m,786 m
200,https://www.bezrealitky.cz/nemovitosti-byty-domy/769341-nabidka-pronajem-bytu-vyhradni,5 800 Kč,NaN,NaN,11 600 Kč,PRONÁJEM,"Výhradní, Ostrava - Kunčičky, Moravskoslezský kraj",769341,2+kk,Velmi dobrý,NaN,Osobní,Cihla,46 m²,NaN,2,F,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,213 m,1 831 m,683 m,3 589 m,2 808 m,2 074 m,793 m,3 698 m,3 588 m,4 115 m
201,https://www.bezrealitky.cz/nemovitosti-byty-domy/769322-nabidka-pronajem-bytu-kapitana-jasioka,5 000 Kč,NaN,NaN,7 210 Kč,PRONÁJEM,"Kapitána Jasioka, Havířov - Prostřední Suchá, Moravskoslezský kraj",769322,1+kk,Dobrý,NaN,Osobní,Cihla,28 m²,NaN,1,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,144 m,697 m,123 m,1 775 m,1 861 m,1 729 m,139 m,134 m,2 195 m,1 889 m
202,https://www.bezrealitky.cz/nemovitosti-byty-domy/769270-nabidka-pronajem-bytu-lipova,7 950 Kč,NaN,NaN,15 900 Kč,PRONÁJEM,"Lípová, Havířov-město, Moravskoslezský kraj",769270,2+1,Dobrý,NaN,Osobní,Cihla,56 m²,NaN,4,D,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,40 m,470 m,64 m,423 m,418 m,217 m,1 548 m,688 m,1 206 m,415 m
203,https://www.bezrealitky.cz/nemovitosti-byty-domy/769258-nabidka-pronajem-bytu-alsova,8 500 Kč,NaN,NaN,17 000 Kč,PRONÁJEM,"Alšova, Ostrava - Poruba, Moravskoslezský kraj",769258,2+1,Velmi dobrý,NaN,Osobní,Cihla,60 m²,NaN,1,D,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,182 m,541 m,290 m,242 m,294 m,300 m,391 m,480 m,1 681 m,486 m
204,https://www.bezrealitky.cz/nemovitosti-byty-domy/768971-nabidka-pronajem-bytu-hornicka,6 400 Kč,NaN,NaN,12 800 Kč,PRONÁJEM,"Hornická, Orlová - Poruba u Orlové, Moravskoslezský kraj",768971,2+1,Dobrý,NaN,Osobní,Cihla,51 m²,NaN,1,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,140 m,1 026 m,470 m,1 272 m,1 813 m,612 m,226 m,1 098 m,1 490 m,1 116 m
205,https://www.bezrealitky.cz/nemovitosti-byty-domy/768807-nabidka-pronajem-bytu-janackova,8 500 Kč,NaN,NaN,17 000 Kč,PRONÁJEM,"Janáčkova, Havířov-město, Moravskoslezský kraj",768807,2+1,Dobrý,NaN,Osobní,Cihla,73 m²,NaN,2,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,271 m,409 m,578 m,649 m,301 m,1 024 m,109 m,360 m,898 m,364 m
206,https://www.bezrealitky.cz/nemovitosti-byty-domy/768627-nabidka-pronajem-bytu-nadacni,8 500 Kč,NaN,NaN,17 000 Kč,PRONÁJEM,"Nadační, Ostrava - Kunčičky, Moravskoslezský kraj",768627,2+kk,Velmi dobrý,NaN,Osobní,Cihla,44 m²,NaN,2,G,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,94 m,1 712 m,713 m,3 676 m,2 724 m,1 955 m,823 m,3 678 m,3 674 m,4 047 m
207,https://www.bezrealitky.cz/nemovitosti-byty-domy/768480-nabidka-pronajem-bytu-u-nadrazi,6 350 Kč,NaN,NaN,12 700 Kč,PRONÁJEM,"U Nádraží, Havířov - Šumbark, Moravskoslezský kraj",768480,2+kk,Dobrý,NaN,Osobní,Cihla,35 m²,NaN,1,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,210 m,572 m,260 m,1 616 m,774 m,513 m,382 m,1 713 m,563 m,879 m
208,https://www.bezrealitky.cz/nemovitosti-byty-domy/768406-nabidka-pronajem-bytu-okruzni,6 600 Kč,NaN,NaN,13 200 Kč,PRONÁJEM,"Okružní, Havířov - Šumbark, Moravskoslezský kraj",768406,2+1,Dobrý,NaN,Osobní,Cihla,59 m²,NaN,1,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,93 m,217 m,208 m,771 m,398 m,149 m,338 m,790 m,649 m,921 m
209,https://www.bezrealitky.cz/nemovitosti-byty-domy/768307-nabidka-pronajem-bytu-mlade-gardy,7 900 Kč,NaN,NaN,15 800 Kč,PRONÁJEM,"Mladé gardy, Havířov-město, Moravskoslezský kraj",768307,2+1,Dobrý,NaN,Osobní,Panel,50 m²,NaN,2,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,235 m,472 m,160 m,426 m,231 m,457 m,658 m,1 005 m,1 196 m,229 m
210,https://www.bezrealitky.cz/nemovitosti-byty-domy/768190-nabidka-pronajem-bytu-u-nadrazi,5 850 Kč,NaN,NaN,11 700 Kč,PRONÁJEM,"U Nádraží, Havířov - Šumbark, Moravskoslezský kraj",768190,1+kk,Dobrý,NaN,Osobní,Cihla,29 m²,NaN,3,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,210 m,572 m,260 m,1 616 m,774 m,513 m,382 m,1 713 m,563 m,879 m
211,https://www.bezrealitky.cz/nemovitosti-byty-domy/768120-nabidka-pronajem-bytu-zavodni,8 400 Kč,NaN,NaN,16 800 Kč,PRONÁJEM,"Závodní, Karviná-město, Moravskoslezský kraj",768120,3+1,Velmi dobrý,NaN,Osobní,Panel,69 m²,NaN,7,C,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,1 000 m,188 m,772 m,778 m,819 m,2 119 m,437 m,2 189 m,782 m,1 356 m
212,https://www.bezrealitky.cz/nemovitosti-byty-domy/767455-nabidka-pronajem-bytu-jana-zizky,7 000 Kč,NaN,NaN,14 000 Kč,PRONÁJEM,"Jana Žižky, Havířov-město, Moravskoslezský kraj",767455,2+1,Dobrý,NaN,Osobní,Panel,48 m²,NaN,2,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,248 m,823 m,279 m,495 m,438 m,527 m,1 228 m,1 333 m,1 677 m,442 m
213,https://www.bezrealitky.cz/nemovitosti-byty-domy/767237-nabidka-pronajem-bytu-jana-wericha,10 250 Kč,NaN,NaN,20 500 Kč,PRONÁJEM,"Jana Wericha, Havířov-město, Moravskoslezský kraj",767237,3+1,Dobrý,NaN,Osobní,Cihla,82 m²,NaN,3,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,192 m,455 m,355 m,169 m,514 m,633 m,535 m,225 m,645 m,221 m
214,https://www.bezrealitky.cz/nemovitosti-byty-domy/766372-nabidka-pronajem-bytu-ostrcilova,29 950 Kč,NaN,NaN,59 900 Kč,PRONÁJEM,"Ostrčilova, Moravská Ostrava, Moravskoslezský kraj",766372,4+1,Velmi dobrý,NaN,Osobní,Cihla,116 m²,NaN,7,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,310 m,350 m,264 m,376 m,188 m,203 m,141 m,284 m,525 m,474 m
215,https://www.bezrealitky.cz/nemovitosti-byty-domy/765464-nabidka-pronajem-bytu-chocholouskova,7 650 Kč,NaN,NaN,15 300 Kč,PRONÁJEM,"Chocholouškova, Moravská Ostrava, Moravskoslezský kraj",765464,2+1,Dobrý,NaN,Osobní,Cihla,47 m²,NaN,3,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,223 m,533 m,297 m,639 m,242 m,499 m,260 m,454 m,806 m,531 m
216,https://www.bezrealitky.cz/nemovitosti-byty-domy/765000-nabidka-pronajem-bytu-gorkeho,12 850 Kč,NaN,NaN,25 700 Kč,PRONÁJEM,"Gorkého, Havířov-město, Moravskoslezský kraj",765000,5+1,Velmi dobrý,NaN,Osobní,Cihla,108 m²,NaN,3,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,113 m,241 m,410 m,358 m,181 m,798 m,231 m,259 m,1 184 m,263 m
217,https://www.bezrealitky.cz/nemovitosti-byty-domy/764628-nabidka-pronajem-bytu-hlavni-trida,9 100 Kč,NaN,NaN,18 200 Kč,PRONÁJEM,"Hlavní třída, Havířov-město, Moravskoslezský kraj",764628,3+1,Dobrý,NaN,Osobní,Cihla,73 m²,NaN,5,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,8 m,372 m,258 m,5 m,367 m,507 m,607 m,133 m,692 m,390 m
218,https://www.bezrealitky.cz/nemovitosti-byty-domy/764576-nabidka-pronajem-bytu-sadova,7 600 Kč,NaN,NaN,15 200 Kč,PRONÁJEM,"Sadová, Havířov-město, Moravskoslezský kraj",764576,2+1,Dobrý,NaN,Osobní,Cihla,54 m²,NaN,1,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,354 m,452 m,585 m,395 m,144 m,813 m,261 m,197 m,1 220 m,146 m
219,https://www.bezrealitky.cz/nemovitosti-byty-domy/764445-nabidka-pronajem-bytu-tatranska,5 300 Kč,NaN,NaN,10 600 Kč,PRONÁJEM,"Tatranská, Karviná-město, Moravskoslezský kraj",764445,2+1,Dobrý,NaN,Osobní,Cihla,55 m²,NaN,1,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,768 m,252 m,2 380 m,2 380 m,2 478 m,2 282 m,434 m,2 513 m,326 m,2 413 m
220,https://www.bezrealitky.cz/nemovitosti-byty-domy/763753-nabidka-pronajem-bytu-technicka,6 150 Kč,NaN,NaN,12 300 Kč,PRONÁJEM,"Technická, Ostrava - Hrušov, Moravskoslezský kraj",763753,2+1,Dobrý,NaN,Osobní,Cihla,51 m²,NaN,1,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,253 m,2 082 m,1 460 m,3 325 m,3 363 m,3 192 m,2 090 m,1 913 m,2 583 m,3 038 m
221,https://www.bezrealitky.cz/nemovitosti-byty-domy/763588-nabidka-pronajem-bytu-u-stromovky,7 050 Kč,NaN,NaN,14 100 Kč,PRONÁJEM,"U Stromovky, Havířov-město, Moravskoslezský kraj",763588,1+1,Dobrý,NaN,Osobní,Cihla,37 m²,NaN,2,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,413 m,757 m,607 m,318 m,508 m,584 m,428 m,277 m,535 m,285 m
222,https://www.bezrealitky.cz/nemovitosti-byty-domy/762467-nabidka-pronajem-bytu-gorkeho,6 800 Kč,NaN,NaN,13 600 Kč,PRONÁJEM,"Gorkého, Havířov-město, Moravskoslezský kraj",762467,2+1,Dobrý,NaN,Osobní,Cihla,51 m²,NaN,4,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,289 m,443 m,613 m,632 m,319 m,828 m,73 m,386 m,826 m,381 m
