Index,URL,CENA,POPLATKY ZA SLUŽBY,POPLATKY ZA ENERGII,VRATNÁ KAUCE,TYP NABÍDKY,LOKACE,ČÍSLO INZERÁTU,DISPOZICE,STAV,DOSTUPNÉ OD,VLASTNICTVÍ,TYP BUDOVY,PLOCHA,VYBAVENO,PODLAŽÍ,PENB,Internet,Energie,Balkón,Terasa,Sklep,Lodžie,Bezbariérový přístup,Parkování,Výtah,Garáž,MHD,Pošta,Obchod,Banka,Restaurace,Lékárna,Škola,Mateřská škola,Sportoviště,Hřiště
200,https://www.bezrealitky.cz/nemovitosti-byty-domy/742981-nabidka-prodej-bytu-farkasova-praha,6 500 000 Kč,NaN,NaN,NaN,PRODEJ,"Farkašova, Praha - Kyje",742981,2+kk,Novostavba,NaN,Osobní,Cihla,55 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,1.0,245 m,1 974 m,1 313 m,3 546 m,698 m,1 941 m,1 022 m,2 695 m,1 500 m,710 m
201,https://www.bezrealitky.cz/nemovitosti-byty-domy/742983-nabidka-prodej-bytu-nad-obci-nova-ves,7 360 000 Kč,NaN,NaN,NaN,PRODEJ,"Nad Obcí, Nová Ves u Prahy, Středočeský kraj",742983,2+1,Velmi dobrý,NaN,Osobní,Cihla,49 m²,Částečně,1,NaN,1.0,1.0,NaN,1.0,NaN,NaN,NaN,1.0,NaN,NaN,586 m,2 295 m,599 m,6 451 m,535 m,4 894 m,3 598 m,817 m,6 624 m,188 m
202,https://www.bezrealitky.cz/nemovitosti-byty-domy/743393-nabidka-prodej-bytu-harantova-pisek,2 840 000 Kč,NaN,NaN,NaN,PRODEJ,"Harantova, Písek, Jihočeský kraj",743393,1+1,Velmi dobrý,NaN,Osobní,Cihla,43 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,171 m,367 m,168 m,724 m,20 m,643 m,312 m,1 482 m,343 m,380 m
203,https://www.bezrealitky.cz/nemovitosti-byty-domy/743506-nabidka-prodej-bytu-harantova-pisek,3 250 000 Kč,NaN,NaN,NaN,PRODEJ,"Harantova, Písek, Jihočeský kraj",743506,2+1,Velmi dobrý,NaN,Osobní,Cihla,72 m²,Nevybaveno,3,NaN,1.0,1.0,1.0,NaN,1.0,NaN,NaN,NaN,NaN,NaN,171 m,367 m,168 m,724 m,20 m,643 m,312 m,1 482 m,343 m,380 m
204,https://www.bezrealitky.cz/nemovitosti-byty-domy/743600-nabidka-prodej-bytu-studenka,3 697 700 Kč,NaN,NaN,NaN,PRODEJ,"Studénka - Butovice, Moravskoslezský kraj",743600,3+1,Velmi dobrý,NaN,Osobní,Cihla,67 m²,Vybaveno,4,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,248 m,2 094 m,2 059 m,5 969 m,262 m,1 865 m,777 m,2 261 m,1 952 m,1 535 m
205,https://www.bezrealitky.cz/nemovitosti-byty-domy/743603-nabidka-prodej-bytu-zdimericka-praha,7 790 000 Kč,NaN,NaN,NaN,PRODEJ,"Zdiměřická, Praha - Chodov",743603,3+kk,Velmi dobrý,NaN,Osobní,Panel,68 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,197 m,2 633 m,215 m,2 709 m,448 m,390 m,289 m,704 m,2 039 m,171 m
206,https://www.bezrealitky.cz/nemovitosti-byty-domy/743995-nabidka-prodej-bytu-kostalkova-beroun,3 990 000 Kč,NaN,NaN,NaN,PRODEJ,"Košťálkova, Beroun, Středočeský kraj",743995,2+kk,Velmi dobrý,NaN,Osobní,Panel,53 m²,Vybaveno,4,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,81 m,524 m,461 m,2 281 m,1 822 m,479 m,176 m,642 m,363 m,226 m
207,https://www.bezrealitky.cz/nemovitosti-byty-domy/744027-nabidka-prodej-bytu-slepa-milovice,2 320 000 Kč,NaN,NaN,NaN,PRODEJ,"Slepá, Milovice - Benátecká Vrutice, Středočeský kraj",744027,1+kk,Velmi dobrý,NaN,Osobní,Cihla,33 m²,Nevybaveno,NaN,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
208,https://www.bezrealitky.cz/nemovitosti-byty-domy/745567-nabidka-prodej-bytu-k-lesu-krnov,1 990 000 Kč,NaN,NaN,NaN,PRODEJ,"K Lesu, Krnov-Horní Předměstí, Moravskoslezský kraj",745567,3+1,Dobrý,NaN,Osobní,Cihla,70 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,306 m,1 369 m,208 m,2 369 m,1 754 m,2 069 m,2 066 m,581 m,239 m,460 m
209,https://www.bezrealitky.cz/nemovitosti-byty-domy/736384-nabidka-prodej-bytu-harantova-pisek,2 300 000 Kč,NaN,NaN,NaN,PRODEJ,"Harantova, Písek, Jihočeský kraj",736384,1+kk,Dobrý,NaN,Osobní,Cihla,30 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,263 m,466 m,255 m,823 m,111 m,742 m,399 m,1 672 m,441 m,467 m
210,https://www.bezrealitky.cz/nemovitosti-byty-domy/745650-nabidka-prodej-bytu-vseruby,2 051 000 Kč,NaN,NaN,NaN,PRODEJ,"Všeruby u Kdyně, Plzeňský kraj",745650,3+1,Dobrý,NaN,Osobní,Cihla,61 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,161 m,288 m,389 m,7 471 m,7 886 m,7 536 m,8 946 m,7 501 m,6 632 m,9 593 m
211,https://www.bezrealitky.cz/nemovitosti-byty-domy/736559-nabidka-prodej-bytu-stechovicka-praha,6 749 000 Kč,NaN,NaN,NaN,PRODEJ,"Štěchovická, Praha - Strašnice",736559,3+1,Dobrý,NaN,Osobní,Panel,67 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,1.0,1.0,NaN,1.0,NaN,NaN,40 m,1 002 m,34 m,800 m,414 m,651 m,374 m,162 m,684 m,128 m
212,https://www.bezrealitky.cz/nemovitosti-byty-domy/745698-nabidka-prodej-bytu-zizkova-cheb,2 699 400 Kč,NaN,NaN,NaN,PRODEJ,"Žižkova, Cheb, Karlovarský kraj",745698,3+1,Dobrý,NaN,Osobní,Cihla,82 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,72 m,389 m,210 m,455 m,343 m,308 m,495 m,806 m,555 m,811 m
213,https://www.bezrealitky.cz/nemovitosti-byty-domy/745741-nabidka-prodej-bytu-budovatelska-klasterec-nad-ohri,1 999 000 Kč,NaN,NaN,NaN,PRODEJ,"Budovatelská, Klášterec nad Ohří, Ústecký kraj",745741,3+1,Dobrý,NaN,Družstevní,Panel,62 m²,Nevybaveno,6,NaN,1.0,1.0,NaN,NaN,1.0,1.0,NaN,1.0,NaN,NaN,379 m,815 m,162 m,759 m,268 m,406 m,290 m,302 m,8 553 m,142 m
214,https://www.bezrealitky.cz/nemovitosti-byty-domy/736647-nabidka-prodej-bytu-u-stadionu-jirkov,1 869 000 Kč,NaN,NaN,NaN,PRODEJ,"U Stadionu, Jirkov, Ústecký kraj",736647,3+1,Velmi dobrý,NaN,Družstevní,Panel,69 m²,Částečně,6,NaN,1.0,1.0,NaN,NaN,1.0,1.0,NaN,1.0,NaN,NaN,233 m,473 m,634 m,322 m,432 m,405 m,505 m,702 m,2 090 m,250 m
215,https://www.bezrealitky.cz/nemovitosti-byty-domy/736684-nabidka-prodej-bytu-alesova-jirkov,1 779 000 Kč,NaN,NaN,NaN,PRODEJ,"Alešova, Jirkov, Ústecký kraj",736684,2+1,Dobrý,NaN,Družstevní,Panel,60 m²,Částečně,NaN,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
216,https://www.bezrealitky.cz/nemovitosti-byty-domy/736687-nabidka-prodej-bytu-rokytnice-nad-jizerou,10 300 000 Kč,NaN,NaN,NaN,PRODEJ,"Rokytnice nad Jizerou - Dolní Rokytnice, Liberecký kraj",736687,2+kk,Velmi dobrý,NaN,Osobní,Cihla,80 m²,Vybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,136 m,1 195 m,918 m,1 181 m,1 821 m,1 669 m,3 104 m,3 210 m,2 187 m,1 302 m
217,https://www.bezrealitky.cz/nemovitosti-byty-domy/736712-nabidka-prodej-bytu-plzenska-ostrava,1 420 000 Kč,NaN,NaN,NaN,PRODEJ,"Plzeňská, Moravská Ostrava, Moravskoslezský kraj",736712,1+kk,Velmi dobrý,NaN,Družstevní,Panel,34 m²,Nevybaveno,NaN,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
218,https://www.bezrealitky.cz/nemovitosti-byty-domy/736748-nabidka-prodej-bytu-v-zahradach-zatec,1 899 000 Kč,NaN,NaN,NaN,PRODEJ,"V Zahradách, Žatec, Ústecký kraj",736748,2+1,Velmi dobrý,NaN,Osobní,Panel,51 m²,Nevybaveno,4,NaN,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,81 m,315 m,1 003 m,639 m,313 m,528 m,153 m,511 m,514 m,355 m
219,https://www.bezrealitky.cz/nemovitosti-byty-domy/736825-nabidka-prodej-bytu-ostrava,2 500 000 Kč,NaN,NaN,NaN,PRODEJ,"Ostrava - Výškovice u Ostravy, Moravskoslezský kraj",736825,3+1,Velmi dobrý,NaN,Družstevní,Panel,74 m²,Nevybaveno,5,NaN,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,322 m,269 m,233 m,2 841 m,2 154 m,190 m,453 m,238 m,6 090 m,223 m
220,https://www.bezrealitky.cz/nemovitosti-byty-domy/736841-nabidka-prodej-bytu-cs-armady-zdice,4 368 000 Kč,NaN,NaN,NaN,PRODEJ,"Čs. armády, Zdice, Středočeský kraj",736841,3+1,Dobrý,NaN,Osobní,Cihla,99 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,72 m,968 m,822 m,1 089 m,920 m,905 m,1 062 m,5 656 m,2 009 m,1 943 m
221,https://www.bezrealitky.cz/nemovitosti-byty-domy/736952-nabidka-prodej-bytu-s-k-neumanna-ostrov,2 720 000 Kč,NaN,NaN,NaN,PRODEJ,"S. K. Neumanna, Ostrov nad Ohří, Karlovarský kraj",736952,2+1,Velmi dobrý,NaN,Osobní,Panel,56 m²,Částečně,4,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,1 015 m,788 m,179 m,621 m,412 m,342 m,262 m,211 m,NaN,336 m
222,https://www.bezrealitky.cz/nemovitosti-byty-domy/745921-nabidka-prodej-bytu-na-zizkove-liberec,3 540 000 Kč,NaN,NaN,NaN,PRODEJ,"Na Žižkově, Liberec - Rochlice u Liberce, Liberecký kraj",745921,3+kk,Velmi dobrý,NaN,Osobní,Ostatní,48 m²,Vybaveno,5,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,266 m,787 m,164 m,2 066 m,195 m,628 m,442 m,265 m,574 m,279 m
223,https://www.bezrealitky.cz/nemovitosti-byty-domy/736998-nabidka-prodej-bytu-u-trznice-neratovice,3 100 000 Kč,NaN,NaN,NaN,PRODEJ,"U Tržnice, Neratovice, Středočeský kraj",736998,2+1,Velmi dobrý,NaN,Družstevní,Cihla,59 m²,Částečně,5,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,179 m,612 m,225 m,364 m,204 m,273 m,328 m,402 m,554 m,219 m
224,https://www.bezrealitky.cz/nemovitosti-byty-domy/746144-nabidka-prodej-bytu-kamenna-chomutov,1 440 000 Kč,NaN,NaN,NaN,PRODEJ,"Kamenná, Chomutov I, Ústecký kraj",746144,3+1,Dobrý,NaN,Osobní,Panel,76 m²,Nevybaveno,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
225,https://www.bezrealitky.cz/nemovitosti-byty-domy/746557-nabidka-prodej-bytu-vasickova-kladno,4 090 000 Kč,NaN,NaN,NaN,PRODEJ,"Vašíčkova, Kladno, Středočeský kraj",746557,3+1,Velmi dobrý,NaN,Osobní,Cihla,62 m²,Nevybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,184 m,428 m,249 m,2 311 m,356 m,488 m,206 m,543 m,367 m,371 m
226,https://www.bezrealitky.cz/nemovitosti-byty-domy/746382-nabidka-prodej-bytu-hlavni-trida-marianske-lazne,10 500 000 Kč,NaN,NaN,NaN,PRODEJ,"Hlavní třída, Mariánské Lázně, Karlovarský kraj",746382,3+kk,Velmi dobrý,NaN,Osobní,Cihla,80 m²,Vybaveno,5,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,116 m,263 m,75 m,696 m,282 m,8 m,276 m,1 613 m,776 m,519 m
227,https://www.bezrealitky.cz/nemovitosti-byty-domy/737222-nabidka-prodej-bytu-plzenska-kraluv-dvur,1 680 000 Kč,NaN,NaN,NaN,PRODEJ,"Plzeňská, Králův Dvůr, Středočeský kraj",737222,1+kk,Velmi dobrý,NaN,Osobní,Panel,18 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115 m,227 m,203 m,209 m,559 m,190 m,315 m,910 m,8 m,8 m
228,https://www.bezrealitky.cz/nemovitosti-byty-domy/757528-nabidka-prodej-bytu-okruzni-olomouc,5 460 000 Kč,NaN,NaN,NaN,PRODEJ,"Okružní, Olomouc - Nová Ulice, Olomoucký kraj",757528,2+kk,Velmi dobrý,NaN,Osobní,Cihla,75 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,180 m,1 172 m,555 m,3 212 m,105 m,483 m,938 m,1 450 m,2 456 m,178 m
229,https://www.bezrealitky.cz/nemovitosti-byty-domy/747083-nabidka-prodej-bytu-hudebni-ostrava,1 390 000 Kč,NaN,NaN,NaN,PRODEJ,"Hudební, Ostrava - Mariánské Hory, Moravskoslezský kraj",747083,1+1,Dobrý,NaN,Osobní,Panel,35 m²,Vybaveno,1,NaN,1.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,217 m,367 m,174 m,460 m,99 m,442 m,10 m,1 934 m,298 m,519 m
230,https://www.bezrealitky.cz/nemovitosti-byty-domy/747105-nabidka-prodej-bytu-dvorska-liberec,5 650 000 Kč,NaN,NaN,NaN,PRODEJ,"Dvorská, Liberec, Liberecký kraj",747105,3+kk,Velmi dobrý,NaN,Osobní,Cihla,118 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,60 m,1 274 m,282 m,1 569 m,952 m,1 029 m,358 m,158 m,1 739 m,202 m
231,https://www.bezrealitky.cz/nemovitosti-byty-domy/737388-nabidka-prodej-bytu-stavbaru-strakonice,3 490 000 Kč,NaN,NaN,NaN,PRODEJ,"Stavbařů, Nové Strakonice, Jihočeský kraj",737388,3+1,Velmi dobrý,NaN,Osobní,Panel,74 m²,Nevybaveno,8,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,286 m,436 m,208 m,1 210 m,371 m,264 m,142 m,366 m,610 m,303 m
232,https://www.bezrealitky.cz/nemovitosti-byty-domy/737416-nabidka-prodej-bytu-jakobiho-praha,4 499 000 Kč,NaN,NaN,NaN,PRODEJ,"Jakobiho, Praha - Petrovice",737416,2+kk,Dobrý,NaN,Osobní,Panel,43 m²,Částečně,6,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193 m,1 334 m,577 m,1 325 m,99 m,1 169 m,322 m,69 m,560 m,99 m
233,https://www.bezrealitky.cz/nemovitosti-byty-domy/737453-nabidka-prodej-bytu-dolni-ostrava,2 890 000 Kč,NaN,NaN,NaN,PRODEJ,"Dolní, Ostrava - Zábřeh nad Odrou, Moravskoslezský kraj",737453,3+kk,Velmi dobrý,NaN,Osobní,Cihla,72 m²,Částečně,3,NaN,1.0,1.0,1.0,NaN,1.0,NaN,NaN,NaN,NaN,NaN,208 m,305 m,581 m,2 486 m,178 m,575 m,728 m,625 m,1 897 m,452 m
234,https://www.bezrealitky.cz/nemovitosti-byty-domy/737499-nabidka-prodej-bytu-ctyrkoly,2 490 000 Kč,NaN,NaN,NaN,PRODEJ,"Čtyřkoly, Středočeský kraj",737499,3+1,Dobrý,NaN,Osobní,Cihla,77 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,515 m,2 399 m,2 053 m,NaN,47 m,3 462 m,2 213 m,2 711 m,3 582 m,2 963 m
235,https://www.bezrealitky.cz/nemovitosti-byty-domy/737549-nabidka-prodej-bytu-chelcickeho-zlin,3 390 000 Kč,NaN,NaN,NaN,PRODEJ,"Chelčického, Malenovice u Zlína, Zlínský kraj",737549,2+1,Velmi dobrý,NaN,Osobní,Panel,60 m²,Nevybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,309 m,493 m,493 m,6 969 m,313 m,350 m,255 m,319 m,516 m,130 m
236,https://www.bezrealitky.cz/nemovitosti-byty-domy/737613-nabidka-prodej-bytu-rooseweltova-smrzovka,3 229 000 Kč,NaN,NaN,NaN,PRODEJ,"Rooseweltova, Smržovka, Liberecký kraj",737613,3+kk,Velmi dobrý,NaN,Osobní,Cihla,104 m²,Nevybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,176 m,626 m,180 m,243 m,218 m,198 m,1 788 m,5 396 m,226 m,3 992 m
237,https://www.bezrealitky.cz/nemovitosti-byty-domy/737616-nabidka-prodej-bytu-rooseweltova-smrzovka,2 549 000 Kč,NaN,NaN,NaN,PRODEJ,"Rooseweltova, Smržovka, Liberecký kraj",737616,2+kk,Dobrý,NaN,Osobní,Cihla,65 m²,Nevybaveno,NaN,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
238,https://www.bezrealitky.cz/nemovitosti-byty-domy/757527-nabidka-prodej-bytu-starkov,2 200 000 Kč,NaN,NaN,NaN,PRODEJ,"Stárkov, Královéhradecký kraj",757527,2+1,Velmi dobrý,NaN,Osobní,Ostatní,101 m²,Nevybaveno,2,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,52 m,138 m,67 m,9 992 m,108 m,10 157 m,245 m,8 621 m,8 571 m,5 779 m
239,https://www.bezrealitky.cz/nemovitosti-byty-domy/747824-nabidka-prodej-bytu-sokolska-praha,6 300 000 Kč,NaN,NaN,NaN,PRODEJ,"Sokolská, Praha - Nové Město",747824,2+1,Špatný,NaN,Osobní,Cihla,49 m²,Nevybaveno,2,NaN,1.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,198 m,669 m,118 m,290 m,74 m,265 m,461 m,619 m,634 m,642 m
240,https://www.bezrealitky.cz/nemovitosti-byty-domy/748097-nabidka-prodej-bytu-italska-kladno,3 100 000 Kč,NaN,NaN,NaN,PRODEJ,"Italská, Kladno - Kročehlavy, Středočeský kraj",748097,2+kk,Dobrý,NaN,Osobní,Panel,48 m²,Částečně,8,NaN,1.0,1.0,NaN,NaN,1.0,1.0,NaN,1.0,NaN,NaN,84 m,571 m,357 m,263 m,492 m,351 m,264 m,60 m,3 631 m,382 m
241,https://www.bezrealitky.cz/nemovitosti-byty-domy/737897-nabidka-prodej-bytu-herlikovicka-praha,6 999 000 Kč,NaN,NaN,NaN,PRODEJ,"Herlíkovická, Praha - Kbely",737897,2+kk,Velmi dobrý,NaN,Osobní,Cihla,90 m²,Částečně,1,NaN,1.0,1.0,NaN,1.0,NaN,NaN,NaN,1.0,NaN,1.0,143 m,950 m,784 m,3 568 m,807 m,1 316 m,925 m,722 m,1 121 m,153 m
242,https://www.bezrealitky.cz/nemovitosti-byty-domy/749568-nabidka-prodej-bytu-za-kult-domem-kamenice-nad-lipou,3 200 000 Kč,NaN,NaN,NaN,PRODEJ,"Za Kult. domem, Kamenice nad Lipou, Kraj Vysočina",749568,3+1,Velmi dobrý,NaN,Osobní,Panel,71 m²,Částečně,NaN,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
243,https://www.bezrealitky.cz/nemovitosti-byty-domy/749579-nabidka-prodej-bytu-k-h-borovskeho-most,1 230 000 Kč,NaN,NaN,NaN,PRODEJ,"K. H. Borovského, Most II, Ústecký kraj",749579,3+1,Velmi dobrý,NaN,Osobní,Panel,55 m²,Částečně,8,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,240 m,1 334 m,483 m,2 142 m,413 m,1 760 m,557 m,2 405 m,1 625 m,3 840 m
244,https://www.bezrealitky.cz/nemovitosti-byty-domy/738111-nabidka-prodej-bytu-holcovice,860 000 Kč,NaN,NaN,NaN,PRODEJ,"453, Holčovice, Moravskoslezský kraj",738111,3+1,Dobrý,NaN,Osobní,Ostatní,104 m²,Nevybaveno,NaN,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
245,https://www.bezrealitky.cz/nemovitosti-byty-domy/738144-nabidka-prodej-bytu-dr-martinka-ostrava,2 800 000 Kč,NaN,NaN,NaN,PRODEJ,"Dr. Martínka, Ostrava - Hrabůvka, Moravskoslezský kraj",738144,2+1,Velmi dobrý,NaN,Družstevní,Panel,52 m²,Částečně,NaN,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
246,https://www.bezrealitky.cz/nemovitosti-byty-domy/738156-nabidka-prodej-bytu-norberta-fryda-ostrava,1 990 000 Kč,NaN,NaN,NaN,PRODEJ,"Norberta Frýda, Ostrava - Dubina u Ostravy, Moravskoslezský kraj",738156,3+1,Dobrý,NaN,Družstevní,Panel,65 m²,Nevybaveno,4,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,1 467 m,1 426 m,743 m,2 189 m,675 m,750 m,1 537 m,647 m,660 m,796 m
247,https://www.bezrealitky.cz/nemovitosti-byty-domy/749631-nabidka-prodej-bytu-vilema-balarina-hlucin,5 990 000 Kč,NaN,NaN,NaN,PRODEJ,"Viléma Balarina, Hlučín, Moravskoslezský kraj",749631,3+1,Velmi dobrý,NaN,Osobní,Cihla,86 m²,Částečně,1,NaN,1.0,1.0,NaN,1.0,NaN,NaN,NaN,1.0,NaN,NaN,306 m,747 m,291 m,633 m,434 m,245 m,321 m,507 m,752 m,311 m
248,https://www.bezrealitky.cz/nemovitosti-byty-domy/738169-nabidka-prodej-bytu-benatky-nad-jizerou,1 957 000 Kč,NaN,NaN,NaN,PRODEJ,"Benátky nad Jizerou - Dražice, Středočeský kraj",738169,2+1,Dobrý,NaN,Osobní,Cihla,45 m²,Nevybaveno,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,110 m,5 004 m,3 268 m,4 057 m,3 370 m,4 964 m,3 547 m,3 101 m,2 753 m,2 337 m
249,https://www.bezrealitky.cz/nemovitosti-byty-domy/738363-nabidka-prodej-bytu-klanovicka-praha,7 490 000 Kč,NaN,NaN,NaN,PRODEJ,"Klánovická, Praha - Hloubětín",738363,3+1,Velmi dobrý,NaN,Osobní,Panel,63 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123 m,109 m,120 m,113 m,296 m,133 m,391 m,313 m,238 m,227 m
250,https://www.bezrealitky.cz/nemovitosti-byty-domy/749698-nabidka-prodej-bytu-sedlonov,4 500 000 Kč,NaN,NaN,NaN,PRODEJ,"Sedloňov, Královéhradecký kraj",749698,3+kk,Velmi dobrý,NaN,Osobní,Cihla,71 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,111 m,153 m,5 326 m,NaN,4 395 m,NaN,5 506 m,11 109 m,5 217 m,1 993 m
251,https://www.bezrealitky.cz/nemovitosti-byty-domy/749711-nabidka-prodej-bytu-u-koupaliste-karlovy-vary,3 089 840 Kč,NaN,NaN,NaN,PRODEJ,"U Koupaliště, Karlovy Vary - Rybáře, Karlovarský kraj",749711,3+1,Dobrý,NaN,Osobní,Panel,83 m²,Částečně,NaN,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
252,https://www.bezrealitky.cz/nemovitosti-byty-domy/733904-nabidka-prodej-bytu-k-jezeru-ostrava,3 150 000 Kč,NaN,NaN,NaN,PRODEJ,"K Jezeru, Ostrava - Výškovice u Ostravy, Moravskoslezský kraj",733904,3+1,Velmi dobrý,NaN,Osobní,Cihla,83 m²,Nevybaveno,2,NaN,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,459 m,1 880 m,634 m,1 946 m,735 m,1 245 m,789 m,414 m,553 m,617 m
253,https://www.bezrealitky.cz/nemovitosti-byty-domy/733942-nabidka-prodej-bytu-jihlavska-ceska-lipa,1 795 000 Kč,NaN,NaN,NaN,PRODEJ,"Jihlavská, Česká Lípa, Liberecký kraj",733942,2+kk,Dobrý,NaN,Družstevní,Panel,41 m²,Částečně,7,NaN,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,213 m,337 m,323 m,2 004 m,335 m,1 699 m,780 m,1 613 m,1 313 m,248 m
254,https://www.bezrealitky.cz/nemovitosti-byty-domy/738425-nabidka-prodej-bytu-hory-hory,1 450 000 Kč,NaN,NaN,NaN,PRODEJ,"Hory, Hory u Jenišova, Karlovarský kraj",738425,1+1,Dobrý,NaN,Osobní,Panel,30 m²,Částečně,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
255,https://www.bezrealitky.cz/nemovitosti-byty-domy/749806-nabidka-prodej-bytu-morina,3 411 000 Kč,NaN,NaN,NaN,PRODEJ,"Mořina, Středočeský kraj",749806,2+kk,Novostavba,NaN,Osobní,Cihla,40 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,293 m,225 m,7 153 m,7 507 m,176 m,7 467 m,2 596 m,7 743 m,7 636 m,2 985 m
256,https://www.bezrealitky.cz/nemovitosti-byty-domy/749832-nabidka-prodej-bytu-tyrsova-sedlcany,4 662 000 Kč,NaN,NaN,NaN,PRODEJ,"Tyršova, Sedlčany, Středočeský kraj",749832,2+kk,Novostavba,NaN,Osobní,Cihla,79 m²,Nevybaveno,NaN,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,256 m,350 m,204 m,290 m,249 m,35 m,322 m,695 m,262 m,1 394 m
